STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140613,-9999,-9999,0.11,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140614,-9999,-9999,1.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140615,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140616,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140617,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140618,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140619,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140620,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140621,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140622,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140623,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140624,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140625,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140626,-9999,-9999,0.21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140627,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140628,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140629,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIKN0008,WEST GREENWICH 0.9 SW RI US,143.3,41.6207,-71.6779,20140630,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140601,-9999,-9999,0,0,0,-9999,75,44,63
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140602,-9999,-9999,0,0,0,-9999,79,47,65
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140603,-9999,-9999,0,0,0,-9999,82,52,59
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140604,-9999,-9999,0.12,0,0,-9999,70,54,61
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140605,-9999,-9999,0.82,0,0,-9999,61,55,55
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140606,-9999,-9999,0,0,0,-9999,72,53,57
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140607,-9999,-9999,0,0,0,-9999,79,55,64
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140608,-9999,-9999,0,0,0,-9999,82,59,65
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140609,-9999,-9999,0.01,0,0,-9999,71,59,62
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140610,-9999,-9999,0.02,0,0,-9999,76,60,60
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140611,-9999,-9999,0,0,0,-9999,71,57,58
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140612,-9999,-9999,0.03,0,0,-9999,65,55,63
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140613,-9999,-9999,0.93,0,0,-9999,70,60,63
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140614,-9999,-9999,0.03,0,0,-9999,71,54,54
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140615,-9999,-9999,0,0,0,-9999,74,51,64
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140616,-9999,-9999,0,0,0,-9999,77,52,60
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140617,-9999,-9999,0,0,0,-9999,82,57,69
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140618,-9999,-9999,0,0,0,-9999,83,66,72
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140619,-9999,-9999,0.07,0,0,-9999,77,59,59
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140620,-9999,-9999,0,0,0,-9999,73,53,56
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140621,-9999,-9999,0,0,0,-9999,73,48,57
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140622,-9999,-9999,0,0,0,-9999,76,52,55
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140623,-9999,-9999,0,0,0,-9999,79,51,56
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140624,-9999,-9999,0,0,0,-9999,81,53,67
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140625,-9999,-9999,0,0,0,-9999,82,62,72
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140626,-9999,-9999,0.1,0,0,-9999,82,62,62
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140627,-9999,-9999,0,0,0,-9999,76,56,56
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140628,-9999,-9999,0,0,0,-9999,82,55,59
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140629,-9999,-9999,0,0,0,-9999,83,55,61
GHCND:USC00375270,NORTH FOSTER 1 E RI US,192,41.8564,-71.7333,20140630,-9999,-9999,0,0,0,-9999,83,60,68
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140601,-9999,-9999,0,-9999,-9999,-9999,74,40,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140602,-9999,-9999,0,-9999,-9999,-9999,73,44,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140603,-9999,-9999,0,-9999,-9999,-9999,70,51,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140604,-9999,-9999,0,-9999,-9999,-9999,68,59,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140605,-9999,-9999,0.97,-9999,-9999,-9999,65,56,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140606,-9999,-9999,0,-9999,-9999,-9999,77,55,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140607,-9999,-9999,0,-9999,-9999,-9999,76,54,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140608,-9999,-9999,0,-9999,-9999,-9999,83,56,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140609,-9999,-9999,0.5,-9999,-9999,-9999,70,57,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140610,-9999,-9999,0,-9999,-9999,-9999,70,62,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140611,-9999,-9999,0,-9999,-9999,-9999,72,59,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140612,-9999,-9999,0,-9999,-9999,-9999,69,60,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140613,-9999,-9999,0.73,-9999,-9999,-9999,70,61,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140614,-9999,-9999,0,-9999,-9999,-9999,77,56,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140615,-9999,-9999,0,-9999,-9999,-9999,79,54,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140616,-9999,-9999,0,-9999,-9999,-9999,76,54,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140617,-9999,-9999,0,-9999,-9999,-9999,74,60,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140618,-9999,-9999,0,-9999,-9999,-9999,86,63,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140619,-9999,-9999,0.35,-9999,-9999,-9999,73,59,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140620,-9999,-9999,0,-9999,-9999,-9999,77,53,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140621,-9999,-9999,0,-9999,-9999,-9999,72,50,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140622,-9999,-9999,0,-9999,-9999,-9999,72,51,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140623,-9999,-9999,0,-9999,-9999,-9999,71,51,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140624,-9999,-9999,0,-9999,-9999,-9999,73,53,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140625,-9999,-9999,0,-9999,-9999,-9999,75,65,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140626,-9999,-9999,0.09,-9999,-9999,-9999,82,61,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140627,-9999,-9999,0,-9999,-9999,-9999,80,54,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140628,-9999,-9999,0,-9999,-9999,-9999,75,52,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140629,-9999,-9999,0,-9999,-9999,-9999,76,55,-9999
GHCND:USW00014794,WESTERLY STATE AIRPORT RI US,24.7,41.34972,-71.79889,20140630,-9999,-9999,0,-9999,-9999,-9999,79,66,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140601,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140602,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140603,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140604,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140605,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140606,-9999,-9999,0.55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140607,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140608,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140609,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140610,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140611,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140612,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140613,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140614,-9999,-9999,0.23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140615,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140616,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140617,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140618,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140619,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140620,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140621,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140622,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140623,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140624,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140625,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140626,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140627,-9999,-9999,0.67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140628,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140629,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RINW0004,MIDDLETOWN 1.1 SW RI US,31.1,41.5308,-71.2998,20140630,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140601,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140602,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140603,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140604,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140605,-9999,-9999,0.05,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140606,-9999,-9999,0.72,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140607,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140608,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140609,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140610,-9999,-9999,0.19,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140611,-9999,-9999,0.02,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140612,-9999,-9999,0.01,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140613,-9999,-9999,0.2,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140614,-9999,-9999,1.25,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140615,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140616,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140617,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140618,-9999,-9999,0.03,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140619,-9999,-9999,0.03,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140620,-9999,-9999,0.12,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140621,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140622,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140623,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140624,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140625,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140626,-9999,-9999,0.09,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140627,-9999,-9999,0.07,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140628,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140629,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIWS0019,RICHMOND 4.4 NNE RI US,127.7,41.5508,-71.6346,20140630,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140604,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140605,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140606,-9999,-9999,0.48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140610,-9999,-9999,0.41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140612,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140614,-9999,-9999,1.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140619,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140620,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140626,-9999,-9999,0.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0027,PROVIDENCE 3.3 SE RI US,34.1,41.7947,-71.3667,20140627,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094793,BLOCK ISLAND STATE AIRPORT RI US,32,41.16806,-71.57778,20140607,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094793,BLOCK ISLAND STATE AIRPORT RI US,32,41.16806,-71.57778,20140608,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140601,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140602,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140603,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140604,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140605,-9999,-9999,0.17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140606,-9999,-9999,0.82,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140608,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140610,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140611,-9999,-9999,0.07,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140612,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140613,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140614,-9999,-9999,0.91,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140615,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140616,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140617,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140618,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140619,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140620,-9999,-9999,0.17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140621,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1RIPR0020,WEST GLOCESTER 3.4 SE RI US,204.2,41.8777,-71.7513,20140622,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
